"Comb_sciname" "BodyMass"
"5286" "Anolis_jubar" "5"
"5287" "Anolis_conspersus" "9.1"
"5288" "Anolis_grahami" "8.7"
"5289" "Anolis_garmani" "52.6"
"5290" "Anolis_opalinus" "3.7"
"5291" "Anolis_crassulus" "4.3"
"5292" "Anolis_sminthus" "4.3"
"5293" "Anolis_cristifer" "14"
"5294" "Anolis_cryptolimifrons" "1.9"
"5295" "Anolis_cupreus" "3.9"
"5296" "Anolis_osa" "3.9"
"5297" "Anolis_polylepis" "4.4"
"5298" "Anolis_cuprinus" "6.8"
"5299" "Anolis_cusuco" "2.1"
"5300" "Anolis_cymbops" "2.1"
"5301" "Anolis_damulus" "3"
"5302" "Anolis_datzorum" "2.5"
"5303" "Anolis_delafuentei" "4.8"
"5304" "Anolis_dollfusianus" "1.8"
"5305" "Anolis_duellmani" "1.1"
"5306" "Anolis_dunni" "4.2"
"5307" "Anolis_taylori" "9.8"
"5308" "Anolis_liogaster" "6"
"5309" "Anolis_fortunensis" "2.4"
"5310" "Anolis_fungosus" "2.2"
"5311" "Anolis_medemi" "3"
"5312" "Anolis_kemptoni" "4.5"
"5313" "Anolis_gadovii" "10.6"
"5314" "Anolis_microlepidotus" "3.3"
"5315" "Anolis_gaigei" "3.1"
"5316" "Anolis_gibbiceps" "2.5"
"5317" "Anolis_gracilipes" "3.5"
"5318" "Anolis_granuliceps" "2.5"
"5319" "Anolis_gruuo" "3"
"5320" "Anolis_pseudokemptoni" "3.5"
"5321" "Anolis_guafe" "2.5"
"5322" "Anolis_haguei" "3.2"
"5323" "Anolis_hobartsmithi" "2.5"
"5324" "Anolis_humilis" "2.7"
"5325" "Anolis_quaggulus" "1.8"
"5326" "Anolis_ibague" "3.55"
"5327" "Anolis_imias" "6.4"
"5328" "Anolis_impetigosus" "2.5"
"5329" "Anolis_intermedius" "6"
"5330" "Anolis_johnmeyeri" "7.3"
"5331" "Anolis_kreutzi" "2.8"
"5332" "Anolis_lemniscatus" "3"
"5333" "Anolis_lineatopus" "8.1"
"5334" "Anolis_reconditus" "20.4"
"5335" "Anolis_lineatus" "10.6"
"5336" "Anolis_lionotus" "9.8"
"5337" "Anolis_oxylophus" "12.6"
"5338" "Anolis_loveridgei" "33.2"
"5339" "Anolis_purpurgularis" "4.5"
"5340" "Anolis_luteosignifer" "3.9"
"5341" "Anolis_lynchi" "5"
"5342" "Anolis_lyra" "9.3"
"5343" "Anolis_macrinii" "18.1"
"5344" "Anolis_macrolepis" "5"
"5345" "Anolis_macrophallus" "3.3"
"5346" "Anolis_maculiventris" "2.7"
"5347" "Anolis_magnaphallus" "4.3"
"5348" "Anolis_mariarum" "3.7"
"5349" "Anolis_matudai" "3.5"
"5350" "Anolis_megapholidotus" "3.2"
"5351" "Anolis_nietoi" "2.7"
"5352" "Anolis_stevepoei" "2.7"
"5353" "Anolis_meridionalis" "4.1"
"5354" "Anolis_mestrei" "4.5"
"5355" "Anolis_microlepis" "1.4"
"5356" "Anolis_milleri" "3.9"
"5357" "Anolis_morazani" "3.5"
"5358" "Anolis_muralla" "3.9"
"5359" "Anolis_naufragus" "3.5"
"5360" "Anolis_nebuloides" "3.6"
"5361" "Anolis_zapotecorum" "2.7"
"5362" "Anolis_nebulosus" "3.7"
"5363" "Anolis_nelsoni" "6.2"
"5364" "Anolis_notopholis" "3"
"5365" "Anolis_ocelloscapularis" "2.2"
"5366" "Anolis_oligaspis" "1.8"
"5367" "Anolis_omiltemanus" "2.4"
"5368" "Anolis_peucephilus" "2.1"
"5369" "Anolis_ophiolepis" "1.4"
"5370" "Anolis_ordinatus" "8.7"
"5371" "Anolis_ortonii" "3.9"
"5372" "Anolis_parvicirculatus" "2.7"
"5373" "Anolis_pentaprion" "10.6"
"5374" "Anolis_petersii" "34.9"
"5375" "Anolis_pijolense" "4.5"
"5376" "Anolis_pinchoti" "3.9"
"5377" "Anolis_poecilopus" "8.4"
"5378" "Anolis_townsendi" "6.8"
"5379" "Anolis_trachyderma" "4.8"
"5380" "Anolis_pygmaeus" "0.9"
"5381" "Anolis_radulinus" "5.2"
"5382" "Anolis_rhombifer" "10.2"
"5383" "Anolis_rivalis" "5.5"
"5384" "Anolis_roatanensis" "5.2"
"5385" "Anolis_rubiginosus" "2.7"
"5386" "Anolis_rubribarbaris" "2.9"
"5387" "Anolis_salvini" "6"
"5388" "Anolis_scapularis" "3"
"5389" "Anolis_schiedii" "4.5"
"5390" "Anolis_scypheus" "13.1"
"5391" "Anolis_serranoi" "12.6"
"5392" "Anolis_subocularis" "5.2"
"5393" "Anolis_sulcifrons" "5.5"
"5394" "Anolis_tandai" "8.4"
"5395" "Anolis_tolimensis" "4.5"
"5396" "Anolis_uniformis" "1.5"
"5397" "Anolis_utilensis" "4.3"
"5398" "Anolis_valencienni" "13.1"
"5399" "Anolis_vicarius" "2.2"
"5400" "Anolis_villai" "4.5"
"5401" "Anolis_vittigerus" "7.8"
"5402" "Anolis_wampuensis" "2.8"
"5403" "Anolis_wellbornae" "2.6"
"5404" "Anolis_wermuthi" "3.3"
"5405" "Anolis_williamsii" "3"
"5406" "Anolis_yoroensis" "2.2"
"5407" "Anolis_agueroi" "78.5"
"5408" "Anolis_baleatus" "114.9"
"5409" "Anolis_barahonae" "100.5"
"5410" "Anolis_ricordii" "134.7"
"5411" "Anolis_eugenegrahami" "7.8"
"5412" "Anolis_christophei" "2.5"
"5413" "Anolis_cuvieri" "114.9"
"5414" "Anolis_roosevelti" "84.3"
"5415" "Anolis_sierramaestrae" "85.8"
"5416" "Anolis_barbatus" "97.1"
"5417" "Anolis_chamaeleonides" "109.4"
"5418" "Anolis_guamuhaya" "84.3"
"5419" "Anolis_porcus" "100.5"
"5420" "Anolis_alumina" "1.4"
"5421" "Anolis_semilineatus" "2.2"
"5422" "Anolis_olssoni" "3.2"
"5423" "Anolis_barbouri" "3.5"
"5424" "Anolis_etheridgei" "1.7"
"5425" "Anolis_fowleri" "9.5"
"5426" "Anolis_insolitus" "2.2"
"5427" "Anolis_aliniger" "4.5"
"5428" "Anolis_singularis" "3"
"5429" "Anolis_chlorocyanus" "10.6"
"5430" "Anolis_baracoae" "100.5"
"5431" "Anolis_equestris" "134.7"
"5432" "Anolis_luteogularis" "136.8"
"5433" "Anolis_noblei" "134.7"
"5434" "Anolis_smallwoodi" "134.7"
"5435" "Anolis_bahorucoensis" "2.8"
"5436" "Anolis_dolichocephalus" "3"
"5437" "Anolis_hendersoni" "2.5"
"5438" "Anolis_koopmani" "1.6"
"5439" "Anolis_monticola" "3.7"
"5440" "Anolis_darlingtoni" "8.4"
"5441" "Anolis_occultus" "1.6"
"5442" "Anolis_pigmaequestris" "54.9"
"5443" "Anolis_rimarum" "1.9"
"5444" "Anolis_rupinae" "3.9"
"5445" "Anolis_bartschi" "10.6"
"5446" "Anolis_vermiculatus" "49.3"
"5447" "Anolis_aeneus" "10.6"
"5448" "Anolis_extremus" "12.6"
"5449" "Anolis_roquet" "13.1"
"5450" "Anolis_aequatorialis" "34.9"
"5451" "Anolis_anoriensis" "14"
"5452" "Anolis_agassizi" "30"
"5453" "Anolis_anatoloros" "6.6"
"5454" "Anolis_jacare" "8.6"
"5455" "Anolis_anchicayae" "5.2"
"5456" "Anolis_antioquiae" "9.5"
"5457" "Anolis_apollinaris" "28.5"
"5458" "Anolis_bellipeniculus" "7.2"
"5459" "Anolis_blanquillanus" "12.6"
"5460" "Anolis_boettgeri" "6.7"
"5461" "Anolis_bonairensis" "8.7"
"5462" "Anolis_calimae" "4.3"
"5463" "Anolis_caquetae" "4.1"
"5464" "Anolis_carlostoddi" "3.5"
"5465" "Anolis_casildae" "30"
"5466" "Anolis_maculigula" "24.9"
"5467" "Anolis_chloris" "4.5"
"5468" "Anolis_fraseri" "31.6"
"5469" "Anolis_cuscoensis" "5.2"
"5470" "Anolis_danieli" "39.3"
"5471" "Anolis_deltae" "4.1"
"5472" "Anolis_dissimilis" "3.7"
"5473" "Anolis_neblininus" "5.5"
"5474" "Anolis_eulaemus" "20.4"
"5475" "Anolis_euskalerriari" "3.2"
"5476" "Anolis_fasciatus" "7.8"
"5477" "Anolis_festae" "4.8"
"5478" "Anolis_peraccae" "5.2"
"5479" "Anolis_fitchi" "18.1"
"5480" "Anolis_podocarpus" "18.1"
"5481" "Anolis_frenatus" "67.2"
"5482" "Anolis_princeps" "35.7"
"5483" "Anolis_gemmosus" "6.1"
"5484" "Anolis_poei" "4.6"
"5485" "Anolis_otongae" "6.3"
"5486" "Anolis_ginaelisae" "28.5"
"5487" "Anolis_microtus" "27.7"
"5488" "Anolis_insignis" "81.3"
"5489" "Anolis_gorgonae" "6.3"
"5490" "Anolis_griseus" "50.4"
"5491" "Anolis_trinitatis" "8.4"
"5492" "Anolis_heterodermus" "13.1"
"5493" "Anolis_inderenae" "33.4"
"5494" "Anolis_vanzolinii" "22.9"
"5495" "Anolis_nicefori" "5.2"
"5496" "Anolis_huilae" "11.4"
"5497" "Anolis_ibanezi" "10.9"
"5498" "Anolis_kunayalae" "26.5"
"5499" "Anolis_laevis" "4.5"
"5500" "Anolis_lamari" "1.7"
"5501" "Anolis_latifrons" "45.1"
"5502" "Anolis_limon" "11.3"
"5503" "Anolis_luciae" "15.5"
"5504" "Anolis_megalopithecus" "12.8"
"5505" "Anolis_menta" "3.7"
"5506" "Anolis_mirus" "23.5"
"5507" "Anolis_nasofrontalis" "1.9"
"5508" "Anolis_nigrolineatus" "3.5"
"5509" "Anolis_orcesi" "6.3"
"5510" "Anolis_paravertebralis" "2.7"
"5511" "Anolis_parilis" "11"
"5512" "Anolis_philopunctatus" "16"
"5513" "Anolis_phyllorhinus" "13.5"
"5514" "Anolis_proboscis" "12"
"5515" "Anolis_propinquus" "9.42"
"5516" "Anolis_pseudotigrinus" "1.9"
"5517" "Anolis_purpurescens" "39.3"
"5518" "Anolis_richardii" "54.9"
"5519" "Anolis_ruizii" "4.1"
"5520" "Anolis_santamartae" "3.5"
"5521" "Anolis_soinii" "11.4"
"5522" "Anolis_solitarius" "3"
"5523" "Anolis_squamulatus" "39.3"
"5524" "Anolis_tetarii" "13.1"
"5525" "Anolis_tigrinus" "4.1"
"5526" "Anolis_transversalis" "19.2"
"5527" "Anolis_umbrivagus" "2.1"
"5528" "Anolis_vaupesianus" "11.4"
"5529" "Anolis_ventrimaculatus" "10.6"
"5530" "Anolis_williamsmittermeierorum" "5.9"
"5531" "Basiliscus_basiliscus" "554"
"5532" "Basiliscus_plumifrons" "554"
"5533" "Basiliscus_vittatus" "393.7"
"5534" "Basiliscus_galeritus" "485.3"
"5535" "Corytophanes_cristatus" "58.5"
"5536" "Corytophanes_percarinatus" "38.7"
"5537" "Corytophanes_hernandesii" "51.3"
"5538" "Laemanctus_longipes" "105.7"
"5539" "Laemanctus_serratus" "227.5"
"5540" "Leiocephalus_schreibersii" "35.3"
"5541" "Leiocephalus_inaguae" "20.2"
"5542" "Leiocephalus_onaneyi" "10.2"
"5543" "Leiocephalus_barahonensis" "16.1"
"5544" "Leiocephalus_endomychus" "8.5"
"5545" "Leiocephalus_rhutidira" "7.4"
"5546" "Leiocephalus_carinatus" "71.9"
"5547" "Leiocephalus_greenwayi" "11.2"
"5548" "Leiocephalus_jamaicensis" "158.6"
"5549" "Leiocephalus_vinculum" "12.2"
"5550" "Leiocephalus_cubensis" "52.7"
"5551" "Leiocephalus_macropus" "24"
"5552" "Leiocephalus_etheridgei" "44.7"
"5553" "Leiocephalus_pratensis" "6.7"
"5554" "Leiocephalus_cuneus" "268.7"
"5555" "Leiocephalus_herminieri" "84.5"
"5556" "Leiocephalus_loxogrammus" "21.7"
"5557" "Leiocephalus_semilineatus" "3.6"
"5558" "Leiocephalus_eremitus" "6.7"
"5559" "Leiocephalus_lunatus" "7.7"
"5560" "Leiocephalus_partidus" "66.5"
"5561" "Leiocephalus_raviceps" "10.7"
"5562" "Leiocephalus_personatus" "36.4"
"5563" "Leiocephalus_psammodromus" "38.7"
"5564" "Leiocephalus_stictigaster" "28.4"
"5565" "Leiocephalus_melanochlorus" "66.5"
"5566" "Leiocephalus_punctatus" "13.8"
"5567" "Ctenoblepharys_adspersa" "11.2"
"5568" "Liolaemus_abaucan" "8.6"
"5569" "Liolaemus_abdalai" "3.9"
"5570" "Liolaemus_acostai" "14.4"
"5571" "Liolaemus_albiceps" "27.1"
"5572" "Liolaemus_irregularis" "23.7"
"5573" "Liolaemus_alticolor" "5.2"
"5574" "Liolaemus_andinus" "24.5"
"5575" "Liolaemus_anomalus" "28"
"5576" "Liolaemus_antumalguen" "41.4"
"5577" "Liolaemus_aparicioi" "6.2"
"5578" "Liolaemus_arambarensis" "6.7"
"5579" "Liolaemus_araucaniensis" "7.1"
"5580" "Liolaemus_archeforus" "25.3"
"5581" "Liolaemus_tristis" "20.2"
"5582" "Liolaemus_atacamensis" "14.6"
"5583" "Liolaemus_austromendocinus" "37"
"5584" "Liolaemus_thermarum" "19.8"
"5585" "Liolaemus_avilai" "7.2"
"5586" "Liolaemus_azarai" "5"
"5587" "Liolaemus_baguali" "21.3"
"5588" "Liolaemus_bellii" "27.1"
"5589" "Liolaemus_bibronii" "10.9"
"5590" "Liolaemus_bitaeniatus" "7.5"
"5591" "Liolaemus_boulengeri" "15.2"
"5592" "Liolaemus_buergeri" "45.3"
"5593" "Liolaemus_ceii" "50.6"
"5594" "Liolaemus_burmeisteri" "20"
"5595" "Liolaemus_calchaqui" "6.7"
"5596" "Liolaemus_camarones" "44.1"
"5597" "Liolaemus_canqueli" "32.8"
"5598" "Liolaemus_caparensis" "6.4"
"5599" "Liolaemus_capillitas" "26.2"
"5600" "Liolaemus_umbrifer" "22.9"
"5601" "Liolaemus_heliodermis" "19.1"
"5602" "Liolaemus_carlosgarini" "10.3"
"5603" "Liolaemus_casamiquelai" "39.5"
"5604" "Liolaemus_cazianiae" "14.2"
"5605" "Liolaemus_chacabucoense" "7.8"
"5606" "Liolaemus_chacoensis" "5.2"
"5607" "Liolaemus_chaltin" "6.3"
"5608" "Liolaemus_puna" "5.4"
"5609" "Liolaemus_chavin" "9.3"
"5610" "Liolaemus_chehuachekenk" "36.6"
"5611" "Liolaemus_xanthoviridis" "34"
"5612" "Liolaemus_chiliensis" "39.3"
"5613" "Liolaemus_chillanensis" "22.9"
"5614" "Liolaemus_elongatus" "27.7"
"5615" "Liolaemus_chlorostictus" "19.8"
"5616" "Liolaemus_choique" "11.5"
"5617" "Liolaemus_chungara" "5.3"
"5618" "Liolaemus_cinereus" "7.8"
"5619" "Liolaemus_coeruleus" "10.9"
"5620" "Liolaemus_confusus" "8.7"
"5621" "Liolaemus_constanzae" "14.4"
"5622" "Liolaemus_cranwelli" "5.9"
"5623" "Liolaemus_crepuscularis" "8.3"
"5624" "Liolaemus_cristiani" "15.3"
"5625" "Liolaemus_curicensis" "10.4"
"5626" "Liolaemus_curis" "36.4"
"5627" "Liolaemus_cuyanus" "37.4"
"5628" "Liolaemus_cuyumhue" "7.4"
"5629" "Liolaemus_cyaneinotatus" "6.5"
"5630" "Liolaemus_cyanogaster" "11.4"
"5631" "Liolaemus_darwinii" "10.4"
"5632" "Liolaemus_laurenti" "12.4"
"5633" "Liolaemus_diaguita" "3.8"
"5634" "Liolaemus_dicktracyi" "25.3"
"5635" "Liolaemus_talampaya" "20.2"
"5636" "Liolaemus_disjunctus" "25.3"
"5637" "Liolaemus_ditadai" "28"
"5638" "Liolaemus_donosobarrosi" "8.6"
"5639" "Liolaemus_dorbignyi" "34.9"
"5640" "Liolaemus_duellmani" "18.4"
"5641" "Liolaemus_dumerili" "17"
"5642" "Liolaemus_eleodori" "17.7"
"5643" "Liolaemus_vallecurensis" "14.7"
"5644" "Liolaemus_erguetae" "9.5"
"5645" "Liolaemus_erroneus" "9.2"
"5646" "Liolaemus_escarchadosi" "24.5"
"5647" "Liolaemus_tari" "34.9"
"5648" "Liolaemus_espinozai" "7.8"
"5649" "Liolaemus_quilmes" "22.9"
"5650" "Liolaemus_etheridgei" "10.9"
"5651" "Liolaemus_exploratorum" "5.2"
"5652" "Liolaemus_fabiani" "23.9"
"5653" "Liolaemus_famatinae" "6.1"
"5654" "Liolaemus_fittkaui" "7.5"
"5655" "Liolaemus_fitzgeraldi" "8.6"
"5656" "Liolaemus_flavipiceus" "28.5"
"5657" "Liolaemus_forsteri" "36"
"5658" "Liolaemus_foxi" "18.4"
"5659" "Liolaemus_frassinettii" "24.6"
"5660" "Liolaemus_fuscus" "4.7"
"5661" "Liolaemus_gallardoi" "25.3"
"5662" "Liolaemus_goetschi" "13"
"5663" "Liolaemus_gracielae" "14.5"
"5664" "Liolaemus_gracilis" "6.1"
"5665" "Liolaemus_saxatilis" "6.7"
"5666" "Liolaemus_gravenhorstii" "10.4"
"5667" "Liolaemus_griseus" "10.9"
"5668" "Liolaemus_grosseorum" "5.4"
"5669" "Liolaemus_gununakuna" "30.3"
"5670" "Liolaemus_hajeki" "11.9"
"5671" "Liolaemus_halonastes" "11.8"
"5672" "Liolaemus_hatcheri" "12.4"
"5673" "Liolaemus_hellmichi" "6.7"
"5674" "Liolaemus_hermannunezi" "11.6"
"5675" "Liolaemus_huacahuasicus" "14"
"5676" "Liolaemus_huayra" "27.4"
"5677" "Liolaemus_inacayali" "13.6"
"5678" "Liolaemus_incaicus" "6"
"5679" "Liolaemus_insolitus" "8.6"
"5680" "Liolaemus_inti" "24"
"5681" "Liolaemus_isabelae" "20.6"
"5682" "Liolaemus_paulinae" "7.1"
"5683" "Liolaemus_jamesi" "32.3"
"5684" "Liolaemus_josei" "12.4"
"5685" "Liolaemus_puelche" "22.9"
"5686" "Liolaemus_juanortizi" "27.4"
"5687" "Liolaemus_kingii" "32.8"
"5688" "Liolaemus_kolengh" "7.6"
"5689" "Liolaemus_silvanae" "15.2"
"5690" "Liolaemus_koslowskyi" "17.7"
"5691" "Liolaemus_kuhlmanni" "44.1"
"5692" "Liolaemus_lavillai" "8.4"
"5693" "Liolaemus_lemniscatus" "5.5"
"5694" "Liolaemus_lentus" "10.8"
"5695" "Liolaemus_lineomaculatus" "9.9"
"5696" "Liolaemus_loboi" "12.2"
"5697" "Liolaemus_tromen" "18.1"
"5698" "Liolaemus_lopezi" "9.3"
"5699" "Liolaemus_lorenzmuelleri" "40.5"
"5700" "Liolaemus_lutzae" "22.9"
"5701" "Liolaemus_magellanicus" "11.4"
"5702" "Liolaemus_maldonadae" "18.8"
"5703" "Liolaemus_manueli" "6.7"
"5704" "Liolaemus_mapuche" "19.3"
"5705" "Liolaemus_martorii" "14.3"
"5706" "Liolaemus_melanops" "31.8"
"5707" "Liolaemus_melaniceps" "36.7"
"5708" "Liolaemus_melanogaster" "24.5"
"5709" "Liolaemus_melanopleurus" "11.3"
"5710" "Liolaemus_millcayac" "15.4"
"5711" "Liolaemus_molinai" "11.2"
"5712" "Liolaemus_montanezi" "8.2"
"5713" "Liolaemus_montanus" "13.5"
"5714" "Liolaemus_monticola" "22.9"
"5715" "Liolaemus_moradoensis" "6.7"
"5716" "Liolaemus_morandae" "7.5"
"5717" "Liolaemus_morenoi" "22.4"
"5718" "Liolaemus_multicolor" "19.1"
"5719" "Liolaemus_multimaculatus" "12"
"5720" "Liolaemus_riojanus" "7.8"
"5721" "Liolaemus_neuquensis" "7.1"
"5722" "Liolaemus_nigriceps" "30.8"
"5723" "Liolaemus_nigromaculatus" "26.2"
"5724" "Liolaemus_nigroviridis" "22.4"
"5725" "Liolaemus_nitidus" "39.3"
"5726" "Liolaemus_occipitalis" "11.6"
"5727" "Liolaemus_olongasta" "9.5"
"5728" "Liolaemus_orientalis" "32.8"
"5729" "Liolaemus_orko" "11.3"
"5730" "Liolaemus_ornatus" "11.5"
"5731" "Liolaemus_ortizii" "11.4"
"5732" "Liolaemus_pacha" "9.9"
"5733" "Liolaemus_pachacutec" "4.3"
"5734" "Liolaemus_pachecoi" "26.9"
"5735" "Liolaemus_pagaburoi" "5.8"
"5736" "Liolaemus_pantherinus" "11"
"5737" "Liolaemus_parvus" "11.4"
"5738" "Liolaemus_patriciaiturrae" "29.5"
"5739" "Liolaemus_petrophilus" "33.4"
"5740" "Liolaemus_pictus" "37"
"5741" "Liolaemus_pipanaco" "16.2"
"5742" "Liolaemus_platei" "11.4"
"5743" "Liolaemus_pleopholis" "14.6"
"5744" "Liolaemus_poconchilensis" "5.8"
"5745" "Liolaemus_poecilochromus" "14.1"
"5746" "Liolaemus_polystictus" "20.6"
"5747" "Liolaemus_porosus" "12.3"
"5748" "Liolaemus_pseudoanomalus" "9.9"
"5749" "Liolaemus_pseudolemniscatus" "4.5"
"5750" "Liolaemus_pulcherrimus" "14"
"5751" "Liolaemus_punmahuida" "29.4"
"5752" "Liolaemus_puritamensis" "33.8"
"5753" "Liolaemus_purul" "14.7"
"5754" "Liolaemus_pyriphlogos" "5.7"
"5755" "Liolaemus_rabinoi" "9.9"
"5756" "Liolaemus_ramirezae" "5.9"
"5757" "Liolaemus_ramonensis" "31"
"5758" "Liolaemus_riodamas" "20.2"
"5759" "Liolaemus_robertmertensi" "7.8"
"5760" "Liolaemus_robertoi" "11.6"
"5761" "Liolaemus_robustus" "19.8"
"5762" "Liolaemus_rosenmanni" "15.1"
"5763" "Liolaemus_rothi" "37.3"
"5764" "Liolaemus_ruibali" "9.4"
"5765" "Liolaemus_sagei" "32.8"
"5766" "Liolaemus_salinicola" "14.6"
"5767" "Liolaemus_sanjuanensis" "8.6"
"5768" "Liolaemus_sarmientoi" "31.2"
"5769" "Liolaemus_scapularis" "14.6"
"5770" "Liolaemus_schmidti" "9.5"
"5771" "Liolaemus_schroederi" "9.8"
"5772" "Liolaemus_scolaroi" "17.1"
"5773" "Liolaemus_zullyae" "22.7"
"5774" "Liolaemus_scrocchii" "28"
"5775" "Liolaemus_senguer" "7.6"
"5776" "Liolaemus_septentrionalis" "6.6"
"5777" "Liolaemus_shehuen" "32.6"
"5778" "Liolaemus_shitan" "31.5"
"5779" "Liolaemus_signifer" "41.6"
"5780" "Liolaemus_silvai" "10.3"
"5781" "Liolaemus_sitesi" "16.3"
"5782" "Liolaemus_somuncurae" "21.3"
"5783" "Liolaemus_stolzmanni" "7.2"
"5784" "Liolaemus_tacnae" "5.6"
"5785" "Liolaemus_tandiliensis" "6.1"
"5786" "Liolaemus_tehuelche" "13"
"5787" "Liolaemus_telsen" "13.5"
"5788" "Liolaemus_tenuis" "8.5"
"5789" "Liolaemus_thomasi" "15.2"
"5790" "Liolaemus_torresi" "8.6"
"5791" "Liolaemus_tregenzai" "23.8"
"5792" "Liolaemus_tulkas" "10.9"
"5793" "Liolaemus_ubaghsi" "23.4"
"5794" "Liolaemus_uptoni" "21.3"
"5795" "Liolaemus_uspallatensis" "8.6"
"5796" "Liolaemus_valdesianus" "28"
"5797" "Liolaemus_variegatus" "6.7"
"5798" "Liolaemus_velosoi" "6.4"
"5799" "Liolaemus_vulcanus" "30"
"5800" "Liolaemus_walkeri" "8.4"
"5801" "Liolaemus_wari" "7.2"
"5802" "Liolaemus_wiegmannii" "9.1"
"5803" "Liolaemus_williamsi" "14.6"
"5804" "Liolaemus_yanalcu" "7.2"
"5805" "Liolaemus_yatel" "7.1"
"5806" "Phymaturus_aguanegra" "38.4"
"5807" "Phymaturus_aguedae" "33.1"
"5808" "Phymaturus_alicahuense" "47.9"
"5809" "Phymaturus_antofagastensis" "40.8"
"5810" "Phymaturus_laurenti" "43"
"5811" "Phymaturus_mallimaccii" "40.4"
"5812" "Phymaturus_extrilidus" "45.8"
"5813" "Phymaturus_punae" "62.4"
"5814" "Phymaturus_bibronii" "44.7"
"5815" "Phymaturus_calcogaster" "30.6"
"5816" "Phymaturus_camilae" "42.7"
"5817" "Phymaturus_castillensis" "33.1"
"5818" "Phymaturus_ceii" "34"
"5819" "Phymaturus_somuncurensis" "40.4"
"5820" "Phymaturus_damasense" "52.6"
"5821" "Phymaturus_darwini" "48.7"
"5822" "Phymaturus_delheyi" "32.5"
"5823" "Phymaturus_denotatus" "59"
"5824" "Phymaturus_desuetus" "13.7"
"5825" "Phymaturus_etheridgei" "29.9"
"5826" "Phymaturus_felixi" "23.7"
"5827" "Phymaturus_indistinctus" "40.4"
"5828" "Phymaturus_videlai" "33.9"
"5829" "Phymaturus_manuelae" "41"
"5830" "Phymaturus_nevadoi" "31.3"
"5831" "Phymaturus_payuniae" "28.4"
"5832" "Phymaturus_sitesi" "31.2"
"5833" "Phymaturus_palluma" "56.6"
"5834" "Phymaturus_patagonicus" "53.7"
"5835" "Phymaturus_querque" "45.7"
"5836" "Phymaturus_roigorum" "51.2"
"5837" "Phymaturus_sinervoi" "45.8"
"5838" "Phymaturus_spurcus" "31.5"
"5839" "Phymaturus_tenebrosus" "55.9"
"5840" "Phymaturus_verdugo" "74"
"5841" "Phymaturus_vociferator" "44.8"
"5842" "Phymaturus_williamsi" "46.7"
"5843" "Phymaturus_yachanana" "33.4"
"5844" "Phymaturus_zapalensis" "49"
"5845" "Anisolepis_grilli" "27.3"
"5846" "Anisolepis_longicauda" "28.3"
"5847" "Anisolepis_undulatus" "19.7"
"5848" "Urostrophus_vautieri" "22.8"
"5849" "Urostrophus_gallardoi" "13.1"
"5850" "Enyalius_bibronii" "34.6"
"5851" "Enyalius_erythroceneus" "21.2"
"5852" "Enyalius_catenatus" "41.9"
"5853" "Enyalius_pictus" "43.2"
"5854" "Enyalius_bilineatus" "35.8"
"5855" "Enyalius_leechii" "48.7"
"5856" "Enyalius_boulengeri" "51.6"
"5857" "Enyalius_iheringii" "62.8"
"5858" "Enyalius_brasiliensis" "51.6"
"5859" "Enyalius_perditus" "23.7"
"5860" "Diplolaemus_bibronii" "56.2"
"5861" "Diplolaemus_sexcinctus" "56.2"
"5862" "Diplolaemus_darwinii" "56.2"
"5863" "Diplolaemus_leopardinus" "14.2"
"5864" "Pristidactylus_scapulatus" "41.9"
"5865" "Pristidactylus_achalensis" "56.2"
"5866" "Pristidactylus_casuhatiensis" "10.4"
"5867" "Pristidactylus_alvaroi" "20.4"
"5868" "Pristidactylus_fasciatus" "30.3"
"5869" "Pristidactylus_araucanus" "33.5"
"5870" "Pristidactylus_valeriae" "14.8"
"5871" "Pristidactylus_nigroiugulus" "41.9"
"5872" "Pristidactylus_volcanensis" "27.4"
"5873" "Leiosaurus_bellii" "41.9"
"5874" "Leiosaurus_catamarcensis" "56.2"
"5875" "Leiosaurus_paronae" "41.9"
"5876" "Leiosaurus_jaguaris" "27.8"
"5877" "Pristidactylus_torquatus" "41.9"
"5878" "Chalarodon_madagascariensis" "18.2"
"5879" "Oplurus_cuvieri" "150.5"
"5880" "Oplurus_cyclurus" "175.9"
"5881" "Oplurus_quadrimaculatus" "119.3"
"5882" "Oplurus_saxicola" "38.8"
"5883" "Oplurus_fierinensis" "27.6"
"5884" "Oplurus_grandidieri" "53"
"5885" "Eurolophosaurus_amathites" "12.5"
"5886" "Eurolophosaurus_nanuzae" "9.7"
"5887" "Eurolophosaurus_divaricatus" "28.5"
"5888" "Tropidurus_catalanensis" "76.7"
"5889" "Tropidurus_chromatops" "45.2"
"5890" "Tropidurus_cocorobensis" "12.9"
"5891" "Tropidurus_etheridgei" "52.3"
"5892" "Tropidurus_erythrocephalus" "17.5"
"5893" "Tropidurus_mucujensis" "12"
"5894" "Tropidurus_montanus" "28.5"
"5895" "Tropidurus_guarani" "52.3"
"5896" "Tropidurus_hispidus" "87.7"
"5897" "Tropidurus_torquatus" "79.2"
"5898" "Tropidurus_oreadicus" "54.8"
"5899" "Tropidurus_insulanus" "23.7"
"5900" "Tropidurus_hygomi" "19.5"
"5901" "Tropidurus_itambere" "31.1"
"5902" "Tropidurus_psammonastes" "31"
"5903" "Tropidurus_imbituba" "66.7"
