"","Species","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"516","Ichthyomys tweedii","5.99986083179336","77.998607712542","43.011556866242","8.00000009078947","17.0008352526674","65.9970730817108","122.028835688517"
"517","Ictidomys mexicanus","11.9998608164003","42.9994430473986","616.998055369042","27.9997216088017","12.000139443379","52.9974933619899","57.0012524615927"
"518","Irenomys tarsalis","6.9997220098172","40.0003481915006","327.015118321741","17.0004179763769","3.00006899091535","46.0022963423112","287.472357810868"
"519","Isothrix barbarabrownae","8.99944300278387","70.9995820891775","105.999165660066","11.9995823063914","5.00362019487022","73.9952653568768","105.045683018842"
"520","Isothrix bistriata","7.00020892880348","71.0005568986042","56.9990949326939","10.0000696478037","24.0001391776028","57.0000700327013","132.496655607157"
"521","Isothrix negrensis","6","76.0004178941966","39.0011138663877","8","25.0001393510006","31.0008359175781","402.001810929732"
"522","Isothrix orinoci","7.50006962950028","79.9996519056063","52.9994425309684","9.50006962950084","23.9997909592021","47.5018797034768","347.978132706144"
"523","Isothrix pagurus","6.00006980839174","73.9998606387032","57.0011142359248","8.0001393572979","25.9997214111102","47.5015325381927","258.495884567688"
"524","Isothrix sinnamariensis","7.99958200305237","70.49818868841","58.9989554900352","10.4997214191726","25.0000000194131","51.5020903990589","254.990316846426"
"525","Isthmomys flavidus","5.49944287169764","66.5012534828057","61.9933842348708","7.4992339431968","25.0000696532002","60.9981198426904","199.010444158468"
"526","Isthmomys pirrensis","5.99999998059857","75.0016713127953","41.9954037840029","7.99972144199887","25.0001392790006","42.9993036596101","273.999581539016"
"527","Juliomys pictipes","9","57.000417445602","232.497285121488","15.9996516175988","17.0001392832999","52.5018792331068","153.998545310844"
"528","Juliomys rimofrons","8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"529","Juscelinomys candango","9.99979101090391","63.9999304162021","117.999933853688","14.9999999902976","21.0000694872029","82.0006965590859","23.998886206805"
"530","Juscelinomys huanchacae","8.99999999030068","65.5000696969006","100.494709683773","13.9997214670977","22.9999999140006","70.5004877477025","55.5009041634146"
"531","Kannabateomys amblyonyx","9","54.0001391470006","273.996240262174","15.9998608449994","17.000139139598","31.0018798416048","250.991930297588"
"532","Kerodon acrobata","9.00020901279708","66.0002088967974","99.0000698966871","14.0001394132968","23.9997212854061","85.0001393898904","8.49993038309217"
"533","Kerodon rupestris","9.99853756532811","68.9997910460883","119.500698905692","13.9995121337864","24.0000000177071","91.4997918072031","13.003764375933"
"534","Kunsia tomentosus","8.9998608086993","64.0002785660011","105.994988070268","13.0001393650006","23.9999304064997","70.0011838530052","58.9997211337066"
"535","Lagidium ahuacaense","7.99979116689334","77.4993734523777","38.0089817679529","10.4997215233928","17.0006265434409","72.4942189389286","91.5343347630931"
"536","Lagidium viscacia","11.0001390830006","60.9984672657711","324.008080712374","21.0006966150028","5.00167150304979","75.9984691257765","40.0022270557275"
"537","Lagidium wolffsohni","6.00027863800111","36.0008353038894","378.015049759623","17.0006965950028","-1.99972165337077","30.0004179957477","132.989002175812"
"538","Lagostomus maximus","10","42","491.497980794821","23.0001392276134","10.0001391110006","55.5001385756159","50.5003495485801"
"539","Lagothrix flavicauda","7.99979112349944","77.000348066411","58.4973538493515","10.4996518721957","17.0017407422343","39.996449016331","216.028894623476"
"540","Lagothrix lagothricha","7","75.0005571171994","48.0001391086152","9","25","44.0011140651972","265.008912221413"
"541","Lama guanicoe","10.9998606763786","40.9998606843786","538.013087575371","25.9980489475109","4.00041769425011","40.0008345893864","47.9986090323764"
"542","Lenoxus apicalis","7.99972151678611","67.9998604200314","130.001394245154","10.9998608517867","11.0018105762201","55.9986077247816","175.018097488659"
"543","Leontocebus fuscicollis","6.99986078069931","77.000000009701","40.9997215036985","8.99986077299944","25","38.9993737947998","290.005286109167"
"544","Leontocebus nigricollis","6.99986069239864","77.0001393870005","57.0008352152072","8.00027853860248","24","23.9980505229659","572.002918561968"
"545","Leontocebus tripartitus","6.49986073669792","76.9996517907998","58.5004873843922","8","24","20.0003481907889","567.503898010189"
"546","Leontopithecus caissara","5.99958127719585","40.9980456105766","276.994705546563","12.9995812771959","17.9998611597978","38.9999992735967","311.98537758108"
"547","Leontopithecus chrysomelas","6.99916329399668","60.4960256735994","152.991982920581","11.9988148062004","22.000209316206","24.5004890780135","234.508989151391"
"548","Leontopithecus chrysopygus","9","58.0004174650017","247.993316150566","15","19.0001391590006","46.0026452022124","166.991229769567"
"549","Leontopithecus rosalia","4.99999900829626","42.9997174385892","179.499364136352","10.0001378775939","20.5001394410006","49.0016670964699","124.990185866764"
"550","Leopardus colocolo","9.99986066438525","55.0004176930017","327.998183614233","19.0005571452239","10.9976313671397","65.9958214822357","46.9977700239911"
"551","Leopardus geoffroyi","9.99999998060722","42.00027848461","466.991092636406","22.0001392293071","10.0001393503864","46.5001382876206","58.4979817414163"
"552","Leopardus guigna","7.00027852200112","40.5003480715008","358.010937822195","17.0007660128143","4.49965123418404","50.5024361346884","214.509747254773"
"553","Leopardus guttulus","9","59.4983958077994","202.997285347076","15","20.0001391493026","62.4990228144697","94.4955453978836"
"554","Leopardus jacobita","11.9996518511061","68.9999301864995","173.496660986982","18.9994430909101","4.00020910667335","94.9965885958295","30.4993052962018"
"555","Leopardus pardalis","8","67.9998605904092","88.000765562453","12","24","61.0009748214665","110.002156798348"
"556","Leopardus tigrinus","7.99986080440142","70.0005572051871","74.0013921942113","11","24.9998607764009","60.0012535515975","123.989276879752"
"557","Leopardus wiedii","8","67.9995820943981","84.9958208588938","11.9998606843953","24.0001392550006","59.9997212866003","130.028553209865"
"558","Lepus alleni","14","46.9999997766053","557.00293181188","28.000974879425","15.9993035536025","103.998327318412","14.0018086570544"
"559","Lepus flavigularis","7.00027844260413","57.9993032569971","137.0119794163","13.0004177382077","23.9991645235845","98.9955416936303","26.0195058648828"
"560","Lestodelphys halli","10.0001391953118","40.0001390693107","544.00354945572","25.9999302275654","3.00013944162198","33.4990252880695","46.4988847072966"
"561","Lestoros inca","7.00013931500056","71.0001391796069","74.9976329597754","10.0001392956075","16.0016708910415","60.0004182766433","180.986496372328"
"562","Lonchothrix emiliae","7.00013935959524","71.999999836","76.0022288915604","10.000000156","25.0001392155925","60.0012535515975","163.993871988043"
"563","Lontra felina","2.00041790163144","29.9995827425859","175.021453741198","7.00195071400778","8.99916438474824","32.0006951350028","252.051274976982"
"564","Lontra longicaudis","8","67.0001391915897","92.000835897066","12","24","59.9990252948528","118.004600009193"
"565","Lontra provocax","4.50013917331462","35.4997219817971","288.489711263224","13.5000693368691","1.9996517098691","15.0013235321781","638.436216720118"
"566","Loxodontomys micropus","9.0001393423769","40.0001390750006","436.010869617857","22.0001398703746","1.00000024399999","43.9993045993693","83.9926233652672"
"567","Loxodontomys pikumche","11.4997217010709","47.4988858092133","477.011529656597","24.0002785246198","6.49791076728397","97.4926159724845","23.0066878936197"
"568","Lundomys molitor","9","42.9987453632208","432.498048002414","20.9998608613029","12.0002089468043","15.0001393776089","271.506828079774"
"569","Lutreolina crassicaudata","9","54.999999534498","266.995197900667","15.9998606246988","17.9999997282993","45.9983975094169","146.992411325132"
"570","Lutreolina massoia","10","52.0006955254351","344.993186150474","19.000000192","15.0002789173925","89.0001385248248","26.0006955085751"
"571","Lycalopex culpaeus","10.0001393483836","51.0002771055316","340.503752690371","20.9997913802775","4.00118368721386","61.9989551999994","47.500348173651"
"572","Lycalopex fulvipes","3.00111428062643","35.0018090326252","198.026456221801","9.00167071975195","8.99916438474824","49.0036200509948","212.037893595935"
"573","Lycalopex gymnocercus","9.99986063699944","43.9962364552186","446.005864920773","21.9997215213891","13.0001391270006","53.9993027009972","69.9977727525928"
"574","Lycalopex sechurae","7.00069617682693","72.0018097509265","126.987324850701","10.0006961768269","16.9995819636064","82.00194732937","6.00794039122259"
"575","Lycalopex vetulus","9.00000001940699","64","115.992899008974","14.9997214533986","23.0001393790006","81.9998608049994","25.9993037747912"
"576","Lyncodon patagonicus","10.9997215613836","41.0001393630006","543.000835500876","25.9995823297466","7.00055709661921","49.0001380208448","48.0011154184679"
"577","Makalata didelphoides","8","70","76.0022288915604","11.0001393635902","25","65.9987459324042","120.999441061468"
"578","Makalata macrura","6.99986079039752","76.0002784683001","44.9997910695019","8.99986073299944","25","37.000000454902","316.013922510662"
"579","Marmosa alstoni","6.49951244409771","63.9995125734981","103.9947770098","10.4991643833992","23.0004178216014","48.001044620201","229.494567731537"
"580","Marmosa andersoni","7.00013919900058","71.0001391796069","91.9966591117416","10.0001391990006","21.000557005215","57.9998604096059","180.986496372328"
"581","Marmosa constantiae","9","60.0003479478024","174.50508693099","14.9997214533986","22.0001391870006","64.0009749599093","72.9993732206086"
"582","Marmosa demerarae","8","70.0000000097049","76.000208911319","11.0001393850006","25","62.9997218331069","103.998814329777"
"583","Marmosa lepida","7","75.000000069995","54.0006963906311","9.00013935130013","24.999860766701","44.0005574815973","282.007656287895"
"584","Marmosa mexicana","7.9995821248074","61.9991643413975","141.497144803117","13.0000000513986","23.0001392850006","64.0007661087051","116.497213787777"
"585","Marmosa murina","7.00027861059246","72.0001394210006","64.0011148354864","10.0001393036055","25","56.5000688349932","174.00341025982"
"586","Marmosa paraguayana","8.99999999030264","54.5003481255014","260.498956446513","15.9998605769994","17.5002090287909","37.5018797459068","214.501957617818"
"587","Marmosa phaea","6.99972158279002","79.9990253050638","35.5087031767963","8.4999304441968","17.0006263734376","53.4965173164124","292.025272340356"
"588","Marmosa quichua","7.99986076039222","70.5002784560009","71.9997921268366","10.9997911145879","16.0012530522187","69.4985379477623","120.506752470943"
"589","Marmosa regina","7","75.0008354318225","51.9999995240001","9.99958221378781","24","38.9994433652005","282.023950824221"
"590","Marmosa robinsoni","7.00013925959636","70.0002783100012","71.996795605096","10.0002785078019","25.9997213774092","58.9976329880618","81.998049839319"
"591","Marmosa rubra","6.9998607203953","76.9999999393942","51.9999995240001","8.99986070099945","24","25.9994432599977","363.019912816242"
"592","Marmosa tyleriana","8","80.9997215265902","45.0025074448275","9.00027860259357","23.0001392281855","47.0019489709197","363.989557805323"
"593","Marmosa xerophila","5.99860696703493","65.9916418022096","86.9955422751037","8.99832836044192","25.0001392950006","54.0020896576003","81.998049839319"
"594","Marmosops bishopi","8","66.0002785837027","66.4995827603139","12","24.0001391973029","63.9995128257984","85.0041071659316"
"595","Marmosops caucae","7.99944291449993","79.998607006301","44.0091911708484","9.99951258600576","18.0012534701032","42.5000002921568","266.014273532813"
"596","Marmosops cracens","1","35.9994427376324","71.0001392973659","3","25.0001392950006","61.0015321526935","85.9917809748616"
"597","Marmosops creightoni","7.99979117658958","67.9995123393172","138.001254247061","11.5000696715","11.0016710286132","56.4988861864795","185.012602772306"
"598","Marmosops fuscatus","3.99972144659019","61.9966571875343","53.0004177621777","5.99986076618207","24.0002786145919","45.0043186984698","147.007523809434"
"599","Marmosops handleyi","6.99999998059746","81.9987465838","29.0050138175797","8.99999995259747","24.0002785774037","50.0006963412105","271.978969723927"
"600","Marmosops impavidus","7","76.0005570375159","45.999442960787","9.00013929760526","24.0001392053029","38.4995825959028","284.519357861085"
"601","Marmosops incanus","8.99972112540919","60.0005569217797","171.000977978341","13.9999999805925","20.0002788940011","69.0011124560046","59.0016762026495"
"602","Marmosops invictus","5.99930360439693","67.0001393217999","65.9934538541717","7.99916430199661","24.0002785660011","51.998189437391","366.004594612444"
"603","Marmosops juninensis","7.99999998060749","74.0002784026081","65.9935944882545","10.9997215053914","8.00375997508994","51.9981900835253","165.044981537045"
